Date,Open,High,Low,Close,Adj Close,Volume
"Jan 10, 2008",1406.78,1429.09,1395.31,1420.33,1420.33,5170490000
"Jan 09, 2008",1390.25,1409.19,1378.7,1409.13,1409.13,5351030000
"Jan 08, 2008",1415.71,1430.28,1388.3,1390.19,1390.19,4705390000
"Jan 07, 2008",1414.07,1423.87,1403.45,1416.18,1416.18,4221260000
"Jan 04, 2008",1444.01,1444.01,1411.19,1411.63,1411.63,4166000000
"Jan 03, 2008",1447.55,1456.8,1443.73,1447.16,1447.16,3429500000
"Jan 02, 2008",1467.97,1471.77,1442.07,1447.16,1447.16,3452650000
"Dec 31, 2007",1475.25,1475.83,1465.13,1468.36,1468.36,2440880000
"Dec 28, 2007",1479.83,1488.01,1471.7,1478.49,1478.49,2420510000
"Dec 27, 2007",1495.05,1495.05,1475.86,1476.27,1476.27,2365770000
"Dec 26, 2007",1495.12,1498.85,1488.2,1497.66,1497.66,2010500000
"Dec 24, 2007",1484.55,1497.63,1484.55,1496.45,1496.45,1267420000
"Dec 21, 2007",1463.19,1485.4,1463.19,1484.46,1484.46,4508590000
"Dec 20, 2007",1456.42,1461.53,1447.22,1460.12,1460.12,3526890000
"Dec 19, 2007",1454.7,1464.42,1445.31,1453,1453,3401300000
"Dec 18, 2007",1445.92,1460.16,1435.65,1454.98,1454.98,3723690000
"Dec 17, 2007",1465.05,1465.05,1445.43,1445.9,1445.9,3569030000
"Dec 14, 2007",1486.19,1486.67,1467.78,1467.95,1467.95,3401050000
"Dec 13, 2007",1483.27,1489.4,1469.21,1488.41,1488.41,3635170000
"Dec 12, 2007",1487.58,1511.96,1468.23,1486.59,1486.59,4482120000
"Dec 11, 2007",1516.68,1523.57,1475.99,1477.65,1477.65,4080180000
"Dec 10, 2007",1505.11,1518.27,1504.96,1515.96,1515.96,2911760000
"Dec 07, 2007",1508.6,1510.63,1502.66,1504.66,1504.66,3177710000
"Dec 06, 2007",1484.59,1508.02,1482.19,1507.34,1507.34,3568570000
"Dec 05, 2007",1465.22,1486.09,1465.22,1485.01,1485.01,3663660000
"Dec 04, 2007",1471.34,1471.34,1460.66,1462.79,1462.79,3343620000
"Dec 03, 2007",1479.63,1481.16,1470.08,1472.42,1472.42,3323250000
"Nov 30, 2007",1471.83,1488.94,1470.89,1481.14,1481.14,4422200000
"Nov 29, 2007",1467.41,1473.81,1458.36,1469.72,1469.72,3524730000
"Nov 28, 2007",1432.95,1471.62,1432.95,1469.02,1469.02,4508020000
"Nov 27, 2007",1409.59,1429.49,1407.43,1428.23,1428.23,4320720000
"Nov 26, 2007",1440.74,1446.09,1406.1,1407.22,1407.22,3706470000
"Nov 23, 2007",1417.62,1440.86,1417.62,1440.7,1440.7,1612720000
"Nov 21, 2007",1434.71,1436.4,1415.64,1416.77,1416.77,4076230000
"Nov 20, 2007",1434.51,1452.64,1419.28,1439.7,1439.7,4875150000
"Nov 19, 2007",1456.7,1456.7,1430.42,1433.27,1433.27,4119650000
"Nov 16, 2007",1453.09,1462.18,1443.99,1458.74,1458.74,4168870000
"Nov 15, 2007",1468.04,1472.67,1443.49,1451.15,1451.15,3941010000
"Nov 14, 2007",1483.4,1492.14,1466.47,1470.58,1470.58,4031470000
"Nov 13, 2007",1441.35,1481.37,1441.35,1481.05,1481.05,4141310000
"Nov 12, 2007",1453.66,1464.94,1438.53,1439.18,1439.18,4192520000
"Nov 09, 2007",1467.59,1474.09,1448.51,1453.7,1453.7,4587050000
"Nov 08, 2007",1475.27,1482.5,1450.31,1474.77,1474.77,5439720000
"Nov 07, 2007",1515.46,1515.46,1475.04,1475.62,1475.62,4353160000
"Nov 06, 2007",1505.33,1520.77,1499.07,1520.27,1520.27,3879160000
"Nov 05, 2007",1505.61,1510.84,1489.95,1502.17,1502.17,3819330000
"Nov 02, 2007",1511.07,1513.15,1492.53,1509.65,1509.65,4285990000
"Nov 01, 2007",1545.79,1545.79,1506.66,1508.44,1508.44,4241470000
"Oct 31, 2007",1532.15,1552.76,1529.4,1549.38,1549.38,3953070000
"Oct 30, 2007",1539.42,1539.42,1529.55,1531.02,1531.02,3212520000
"Oct 29, 2007",1536.92,1544.67,1536.43,1540.98,1540.98,3124480000
"Oct 26, 2007",1522.17,1535.53,1520.18,1535.28,1535.28,3612120000
"Oct 25, 2007",1516.15,1523.24,1500.46,1514.4,1514.4,4183960000
"Oct 24, 2007",1516.61,1517.23,1489.56,1515.88,1515.88,4003300000
"Oct 23, 2007",1509.3,1520.01,1503.61,1519.59,1519.59,3309120000
"Oct 22, 2007",1497.79,1508.06,1490.4,1506.33,1506.33,3471830000
"Oct 19, 2007",1540,1540,1500.26,1500.63,1500.63,4160970000
"Oct 18, 2007",1539.29,1542.79,1531.76,1540.08,1540.08,3203210000
"Oct 17, 2007",1544.44,1550.66,1526.01,1541.24,1541.24,3638070000
"Oct 16, 2007",1547.81,1547.81,1536.29,1538.53,1538.53,3234560000
"Oct 15, 2007",1562.25,1564.74,1540.81,1548.71,1548.71,3139290000
"Oct 12, 2007",1555.41,1563.03,1554.09,1561.8,1561.8,2788690000
"Oct 11, 2007",1564.72,1576.09,1546.72,1554.41,1554.41,3911260000
"Oct 10, 2007",1564.98,1565.42,1555.46,1562.47,1562.47,3044760000
"Oct 09, 2007",1553.18,1565.26,1551.82,1565.15,1565.15,2932040000
"Oct 08, 2007",1556.51,1556.51,1549,1552.58,1552.58,2040650000
"Oct 05, 2007",1543.84,1561.91,1543.84,1557.59,1557.59,2919030000
"Oct 04, 2007",1539.91,1544.02,1537.63,1542.84,1542.84,2690430000
"Oct 03, 2007",1545.8,1545.84,1536.34,1539.59,1539.59,3065320000
"Oct 02, 2007",1546.96,1548.01,1540.37,1546.63,1546.63,3101910000
"Oct 01, 2007",1527.29,1549.02,1527.25,1547.04,1547.04,3281990000
"Sep 28, 2007",1531.24,1533.74,1521.99,1526.75,1526.75,2925350000
"Sep 27, 2007",1527.32,1532.46,1525.81,1531.38,1531.38,2872180000
"Sep 26, 2007",1518.62,1529.39,1518.62,1525.42,1525.42,3237390000
"Sep 25, 2007",1516.34,1518.27,1507.13,1517.21,1517.21,3187770000
"Sep 24, 2007",1525.75,1530.18,1516.15,1517.73,1517.73,3131310000
"Sep 21, 2007",1518.75,1530.89,1518.75,1525.75,1525.75,3679460000
"Sep 20, 2007",1528.69,1529.14,1516.42,1518.75,1518.75,2957700000
"Sep 19, 2007",1519.75,1538.74,1519.75,1529.03,1529.03,3846750000
"Sep 18, 2007",1476.63,1519.89,1476.63,1519.78,1519.78,3708940000
"Sep 17, 2007",1484.24,1484.24,1471.82,1476.65,1476.65,2598390000
"Sep 14, 2007",1483.95,1485.99,1473.18,1484.25,1484.25,2641740000
"Sep 13, 2007",1471.47,1489.58,1471.47,1483.95,1483.95,2877080000
"Sep 12, 2007",1471.1,1479.5,1465.75,1471.56,1471.56,2885720000
"Sep 11, 2007",1451.69,1472.48,1451.69,1471.49,1471.49,3015330000
"Sep 10, 2007",1453.5,1462.25,1439.29,1451.7,1451.7,2835720000
"Sep 07, 2007",1478.55,1478.55,1449.07,1453.55,1453.55,3191080000
"Sep 06, 2007",1472.03,1481.49,1467.41,1478.55,1478.55,2459590000
"Sep 05, 2007",1488.76,1488.76,1466.34,1472.29,1472.29,2991600000
"Sep 04, 2007",1473.96,1496.4,1472.15,1489.42,1489.42,2766600000
"Aug 31, 2007",1457.61,1481.47,1457.61,1473.99,1473.99,2731610000
"Aug 30, 2007",1463.67,1468.43,1451.25,1457.64,1457.64,2582960000
"Aug 29, 2007",1432.01,1463.76,1432.01,1463.76,1463.76,2824070000
"Aug 28, 2007",1466.72,1466.72,1432.01,1432.36,1432.36,3078090000
"Aug 27, 2007",1479.36,1479.36,1465.98,1466.79,1466.79,2406180000
"Aug 24, 2007",1462.34,1479.4,1460.54,1479.37,1479.37,2541400000
"Aug 23, 2007",1464.05,1472.06,1453.88,1462.5,1462.5,3084390000
"Aug 22, 2007",1447.03,1464.86,1447.03,1464.07,1464.07,3309120000
"Aug 21, 2007",1445.55,1455.32,1439.76,1447.12,1447.12,3012150000
"Aug 20, 2007",1445.94,1451.75,1430.54,1445.55,1445.55,3321340000
"Aug 17, 2007",1411.26,1450.33,1411.26,1445.94,1445.94,3570040000
"Aug 16, 2007",1406.64,1415.97,1370.6,1411.27,1411.27,6509300000
"Aug 15, 2007",1426.15,1440.78,1404.36,1406.7,1406.7,4290930000
"Aug 14, 2007",1452.87,1456.74,1426.2,1426.54,1426.54,3814630000
"Aug 13, 2007",1453.42,1466.29,1451.54,1452.92,1452.92,3696280000
"Aug 10, 2007",1453.09,1462.02,1429.74,1453.64,1453.64,5345780000
"Aug 09, 2007",1497.21,1497.21,1453.09,1453.09,1453.09,5889600000
"Aug 08, 2007",1476.22,1503.89,1476.22,1497.49,1497.49,5499560000
"Aug 07, 2007",1467.62,1488.3,1455.8,1476.71,1476.71,4909390000
"Aug 06, 2007",1433.04,1467.67,1427.39,1467.67,1467.67,5067200000
"Aug 03, 2007",1472.18,1473.23,1432.8,1433.06,1433.06,4272110000
"Aug 02, 2007",1465.46,1476.43,1460.58,1472.2,1472.2,4368850000
"Aug 01, 2007",1455.18,1468.38,1439.59,1465.81,1465.81,5256780000
"Jul 31, 2007",1473.9,1488.3,1454.25,1455.27,1455.27,4524520000
"Jul 30, 2007",1458.93,1477.88,1454.32,1473.91,1473.91,4128780000
"Jul 27, 2007",1482.44,1488.53,1458.95,1458.95,1458.95,4784650000
"Jul 26, 2007",1518.09,1518.09,1465.3,1482.66,1482.66,4472550000
"Jul 25, 2007",1511.03,1524.31,1503.73,1518.09,1518.09,4283200000
"Jul 24, 2007",1541.57,1541.57,1508.62,1511.04,1511.04,4115830000
"Jul 23, 2007",1534.06,1547.23,1534.06,1541.57,1541.57,3102700000
"Jul 20, 2007",1553.19,1553.19,1529.2,1534.1,1534.1,3745780000
"Jul 19, 2007",1546.13,1555.2,1546.13,1553.08,1553.08,3251450000
"Jul 18, 2007",1549.2,1549.2,1533.67,1546.17,1546.17,3609220000
"Jul 17, 2007",1549.52,1555.32,1547.74,1549.37,1549.37,3007140000
"Jul 16, 2007",1552.5,1555.9,1546.69,1549.52,1549.52,2704110000
"Jul 13, 2007",1547.68,1555.1,1544.85,1552.5,1552.5,2801120000
"Jul 12, 2007",1518.74,1547.92,1518.74,1547.7,1547.7,3489600000
"Jul 11, 2007",1509.93,1519.34,1506.1,1518.76,1518.76,3082920000
"Jul 10, 2007",1531.85,1531.85,1510.01,1510.12,1510.12,3244280000
"Jul 09, 2007",1530.43,1534.26,1527.45,1531.85,1531.85,2715330000
"Jul 06, 2007",1524.96,1532.4,1520.47,1530.44,1530.44,2441520000
"Jul 05, 2007",1524.86,1526.57,1517.72,1525.4,1525.4,2622950000
"Jul 03, 2007",1519.12,1526.01,1519.12,1524.87,1524.87,1560790000
"Jul 02, 2007",1504.66,1519.45,1504.66,1519.43,1519.43,2648990000
"Jun 29, 2007",1505.7,1517.53,1493.61,1503.35,1503.35,3165410000
"Jun 28, 2007",1506.32,1514.84,1503.41,1505.71,1505.71,3006710000
"Jun 27, 2007",1492.62,1506.8,1484.18,1506.34,1506.34,3398150000
"Jun 26, 2007",1497.68,1506.12,1490.54,1492.89,1492.89,3398530000
"Jun 25, 2007",1502.56,1514.29,1492.68,1497.74,1497.74,3287250000
"Jun 22, 2007",1522.19,1522.19,1500.74,1502.56,1502.56,4284320000
"Jun 21, 2007",1512.5,1522.9,1504.75,1522.19,1522.19,3161110000
"Jun 20, 2007",1533.68,1537.32,1512.36,1512.84,1512.84,3286900000
"Jun 19, 2007",1531.02,1535.85,1525.67,1533.7,1533.7,2873590000
"Jun 18, 2007",1532.9,1535.44,1529.31,1531.05,1531.05,2480240000
"Jun 15, 2007",1522.97,1538.71,1522.97,1532.91,1532.91,3406030000
"Jun 14, 2007",1515.58,1526.45,1515.58,1522.97,1522.97,2813630000
"Jun 13, 2007",1492.65,1515.7,1492.65,1515.67,1515.67,3077930000
